2	0.68834554	0.6172271	0.6172271	0.56981481	0.68834554	0.64093325	0.71205169	0.78317013	0.49869637	0.47499023	0.54610867	0.33275335	0.33275335	0.26163491	0.23792876	0.26163491	0.21422262	0.21422262	0.26163491	0.23792876	0.095691885	0.11939803	0.11939803	-0.022838848	0.16681032	0.28534105	0.16681032	0.048279591	0.16681032	0.16681032	0.14310418	-0.80514168	-2.1800981	-3.0098133	-3.0098133	-2.8438703	-2.962401	-2.5831026	-2.0378613	-2.0852736	-1.8482121	-1.4689138	-1.2318524	-1.1370278	-0.6629048	-0.37843104	-0.33101875	-0.14136958	0.28534105	0.45128408	0.49869637	0.40387178	0.33275335	0.47499023	0.28534105	0.42757794	0.49869637	0.6172271	0.54610867	0.49869637	0.54610867	0.6172271	0.6646394	0.6646394	0.71205169	0.80687628	0.78317013	0.85428856	0.80687628	0.90170086	0.85428856	0.73575783	0.71205169	0.64093325	0.56981481	0.45128408	0.40387178	0.35645949	0.21422262	0.14310418	0.16681032	0.14310418
1	-0.11165366	-0.036505095	-0.074079374	-0.061554615	0.038643465	0.051168225	0.13884154	0.23903962	0.21399011	0.23903962	0.063692985	0.10126726	0.063692985	0.0010691853	-0.036505095	-0.074079374	-0.1617527	-0.12417841	-0.18680221	-0.18680221	-0.32457457	-0.24942602	-0.22437649	-0.27447553	-0.31204981	-0.28700029	-0.21185173	-0.32457457	-0.049029854	0.36428723	-0.049029854	-0.85061448	-1.8525952	-2.5164076	-2.7418532	-2.7919522	-2.3786352	-2.0655162	-1.9778429	-1.86512	-1.6647239	-1.5770506	-1.2764563	-1.0384859	-0.67526785	-0.37467361	-0.14922794	0.076217745	0.38933674	0.57720814	0.66488147	0.67740622	0.72750526	0.76507954	0.79012906	0.86527761	0.91537665	0.96547568	1.0406242	1.0656737	1.1408223	1.2159709	1.2535452	1.2911195	1.366268	1.3537433	1.366268	1.3286937	1.3036442	1.1783967	1.053149	0.96547568	0.80265382	0.68993098	0.55215862	0.45196054	0.36428723	0.25156438	0.13884154	0.063692985	0.0010691853	-0.011455575
2	-0.4917178	-0.45549061	-0.45549061	-0.43737701	-0.40114983	-0.32869545	-0.25624108	-0.22001389	-0.12944592	-0.11133233	-0.23812748	-0.25624108	-0.27435467	-0.31058186	-0.27435467	-0.34680904	-0.29246826	-0.31058186	-0.31058186	-0.32869545	-0.36492264	-0.34680904	-0.36492264	-0.34680904	-0.31058186	-0.31058186	-0.32869545	-0.36492264	-0.31058186	-0.14755951	-0.29246826	-1.0351256	-2.2125092	-2.6834626	-2.6472354	-2.6110083	-2.3393044	-1.8140101	-1.6509878	-1.4879654	-1.2524887	-1.017012	-0.79964888	-0.4736042	-0.22001389	-0.038877955	0.087917199	0.28716673	0.52264344	0.68566578	0.74000656	0.77623375	0.84868813	0.86680172	0.95736969	0.97548328	0.99359683	1.0841648	1.1385056	1.21096	1.2834144	1.3377552	1.3739824	1.4283231	1.4464367	1.4826639	1.4102095	1.3196415	1.2653008	1.1385056	0.99359683	0.9211425	0.83057453	0.74000656	0.631325	0.55887063	0.50452984	0.46830266	0.45018907	0.39584829	0.41396189	0.43207548
1	-0.34770347	-0.24788138	-0.28531466	-0.23540362	-0.18549257	-0.110626	-0.073192724	0.089018171	0.12645146	0.089018171	0.014151604	-0.035759441	-0.098148246	-0.110626	-0.2104481	-0.24788138	-0.31027018	-0.28531466	-0.32274795	-0.39761451	-0.44752556	-0.41009228	-0.41009228	-0.38513675	-0.39761451	-0.42257003	-0.4350478	-0.34770347	-0.098148246	-0.12310377	-0.85929167	-1.7202572	-2.1819343	-2.3441452	-2.4938784	-2.3316674	-1.9199013	-1.7701682	-1.7701682	-1.6703461	-1.6204351	-1.3833577	-1.1088469	-0.77194734	-0.44752556	-0.29779243	-0.048237201	0.25122907	0.52573981	0.68795071	0.72538399	0.76281727	0.82520608	0.87511712	0.92502816	0.96246145	1.0622835	1.0997168	1.1621057	1.2619277	1.2868832	1.3617498	1.3742276	1.4241386	1.4990052	1.4865274	1.4116608	1.3742276	1.2619277	1.1496279	1.1121946	0.96246145	0.81272831	0.68795071	0.58812861	0.47582877	0.42591772	0.35105115	0.31361787	0.32609563	0.28866235	0.30114011
1	0.015378638	0.040599608	0.0027681537	-0.0098423312	0.0027681537	-0.0098423312	0.11626251	0.078431061	0.21714639	0.25497784	0.24236736	0.26758833	0.29280929	0.20453591	0.14148348	0.091041546	0.040599608	-0.085505239	-0.0350633	-0.060284269	-0.060284269	-0.12333669	-0.26205202	-0.22422057	-0.22422057	-0.21161009	-0.1989996	-0.287273	-0.23683105	-0.17377863	-0.32510445	0.053210092	0.39369318	-0.047673785	-1.0060706	-2.0022989	-2.5445497	-2.7841489	-2.8219804	-2.4184448	-2.1157933	-1.9770779	-1.8383626	-1.7500892	-1.6365948	-1.2961117	-1.0312916	-0.71602947	-0.33771493	-0.1989996	0.078431061	0.28019882	0.48196657	0.57023996	0.59546093	0.6206819	0.65851335	0.68373432	0.72156577	0.77200771	0.82244965	0.87289159	0.93594401	0.98638598	1.0620488	1.1377118	1.1629328	1.2259852	1.2764271	1.3268691	1.301648	1.3142586	1.2764271	1.1881537	1.0746593	0.98638598	0.84767062	0.6963448	0.58285044	0.46935608	0.33064075	0.25497784
1	-0.34442631	-0.32978506	-0.32978506	-0.32978506	-0.37370879	-0.35906755	-0.35906755	-0.21265512	-0.15409015	-0.11016643	0.050887248	0.06552849	0.050887248	0.036246005	-0.051601452	-0.12480766	-0.15409015	-0.2419376	-0.25657885	-0.28586133	-0.30050258	-0.40299127	-0.41763252	-0.46155625	-0.446915	-0.43227377	-0.46155625	-0.46155625	-0.41763252	-0.446915	-0.43227377	-0.022318966	0.16801719	-0.59332744	-1.413237	-2.1452992	-2.4088415	-2.6577426	-2.4234828	-1.896398	-1.7207032	-1.6474969	-1.530367	-1.4278782	-1.1496946	-0.87151105	-0.57868619	-0.35906755	-0.2712201	0.021604762	0.27050589	0.46084204	0.6511782	0.66581944	0.72438442	0.76830815	0.78294938	0.87079684	0.92936182	0.98792676	1.1489804	1.1343392	1.2661104	1.3393166	1.3685991	1.4710878	1.5150115	1.5589352	1.5589352	1.5735765	1.5003702	1.3685991	1.2661104	1.1196979	1.0025681	0.88543809	0.78294938	0.68046069	0.56333075	0.49012453	0.37299458	0.3437121
2	0.22125239	0.24136625	0.3017078	0.34193552	0.42239093	0.48273249	0.50284635	0.36204936	0.32182166	0.28159395	0.22125239	0.22125239	0.18102469	0.12068312	0.12068312	0.12068312	0.10056927	0.040227707	0.020113854	0.020113854	-0.020113854	-0.040227708	-0.040227708	-0.060341561	-0.020113854	-0.080455416	-0.12068313	0.040227707	-0.080455416	-1.0056927	-2.2929794	-3.0371919	-3.0371919	-3.0371919	-2.7555979	-2.1521824	-1.9108161	-1.6895637	-1.4280836	-1.2269451	-0.94535112	-0.66375718	-0.36204937	-0.14079697	-0.060341561	0.10056927	0.38216322	0.60341561	0.68387102	0.70398488	0.74421259	0.76432644	0.80455415	0.80455415	0.84478185	0.90512342	0.92523727	0.98557882	1.0861481	1.1263758	1.1867174	1.2470589	1.2470589	1.2470589	1.1867174	1.106262	0.98557882	0.90512342	0.70398488	0.56318791	0.46261863	0.36204936	0.20113853	0.10056927	-5.0608273e-10	-0.040227708	-0.16091083	-0.20113854	-0.22125239	-0.24136624	-0.28159396	-0.3017078
2	-0.56844079	-0.53012419	-0.51096588	-0.47264929	-0.39601609	-0.30022459	-0.24274968	-0.24274968	-0.20443309	-0.28106628	-0.28106628	-0.31938288	-0.37685778	-0.33854119	-0.35769949	-0.31938288	-0.22359138	-0.28106628	-0.26190799	-0.35769949	-0.28106628	-0.30022459	-0.24274968	-0.30022459	-0.22359138	-0.24274968	-0.33854119	-0.20443309	-0.20443309	-0.089483281	-0.20443309	-0.56844079	-1.5071975	-2.3884793	-2.6566956	-2.5417457	-2.3501627	-2.0819465	-1.794572	-1.794572	-1.4688809	-1.2389813	-1.0857149	-0.76002379	-0.60675739	-0.26190799	-0.051166681	0.025466522	0.40863253	0.56189893	0.81095683	0.86843174	0.84927343	0.83011514	0.86843174	0.88759004	0.92590664	0.92590664	1.0025398	0.98338158	1.0216982	1.0983313	1.1366479	1.1366479	1.2132811	1.2515978	1.3090726	1.3473892	1.3090726	1.3473892	1.328231	1.2132811	1.2324394	1.1749645	0.96422324	0.92590664	0.79179854	0.73432364	0.65769043	0.52358233	0.52358233	0.46610743
1	0.059847197	0.084141603	0.16917203	0.24205524	0.27849685	0.42426329	0.35138006	0.32708566	0.33923287	0.21776083	0.13273041	0.20561363	0.16917203	0.13273041	0.059847197	0.047699994	-0.00088881781	-0.061624833	-0.12236085	-0.11021365	-0.13450805	-0.18309686	-0.18309686	-0.098066441	-0.23168567	-0.23168567	-0.23168567	0.0719944	0.18131923	-0.7540154	-1.9201469	-2.5396543	-2.7097151	-2.8676287	-2.7947455	-2.3210045	-2.0659133	-1.8958525	-1.7500861	-1.628614	-1.4221115	-1.0941371	-0.76616261	-0.40174651	-0.24383287	0.023405588	0.20561363	0.39996888	0.54573531	0.58217693	0.58217693	0.63076574	0.71579616	0.69150175	0.69150175	0.75223777	0.81297378	0.86156259	0.9222986	0.94659301	1.0194762	1.0559179	1.1045067	1.1652427	1.2259787	1.189537	1.2016843	1.189537	1.1530955	1.0437706	0.93444581	0.83726819	0.72794336	0.63076574	0.52144091	0.38782168	0.27849685	0.19346643	0.096288806	0.023405588	-0.025183223	-0.049477629
1	0.94788973	-0.021175379	-0.021175379	-0.021175379	-0.021175379	-0.033164692	-0.021175379	0.0028032464	0.074739123	0.13468569	0.17065362	0.30253607	0.19463225	0.15866431	0.146675	0.086728435	-0.0091860663	0.01479256	-0.033164692	-0.081121943	-0.10510057	-0.1290792	-0.16504713	-0.2249937	-0.28494026	-0.27295095	-0.28494026	-0.27295095	-0.28494026	-0.29692957	-0.30891888	-0.34488682	-0.15305782	0.038771185	-0.33289751	-1.3639784	-2.1672624	-2.4070486	-2.4550059	-2.4669951	-2.2511875	-1.9874227	-1.8915082	-1.8315616	-1.7236578	-1.6277432	-1.3399998	-1.1002135	-0.78849139	-0.50074788	-0.29692957	0.0028032464	0.31452538	0.57829025	0.63823682	0.67420476	0.72216201	0.77011926	0.81807651	0.85404445	0.87802307	0.92598033	0.99791617	1.0458735	1.1297986	1.1897452	1.2496917	1.3096383	1.3695849	1.3575956	1.4055528	1.3695849	1.3575956	1.2616811	1.141788	1.0218949	0.87802307	0.72216201	0.6142582	0.47038644	0.35049331	0.23060019
1	-0.059017868	-0.059017868	-0.070513034	-0.024532368	0.032943466	0.10191446	0.1249048	0.25135164	0.2628468	0.1938758	0.1593903	0.1249048	0.032943466	0.044438633	-0.047522701	-0.059017868	-0.093503367	-0.12798887	-0.17396954	-0.20845504	-0.2544357	-0.2544357	-0.24294053	-0.2544357	-0.27742603	-0.2889212	-0.2889212	-0.27742603	-0.27742603	0.032943466	0.0214483	-0.81769887	-1.7373122	-2.3350609	-2.5304788	-2.5994497	-2.5189835	-2.1856237	-1.9902059	-1.9097397	-1.7717977	-1.6683412	-1.4384379	-1.1395636	-0.8406892	-0.5303197	-0.3234067	-0.093503367	0.1938758	0.44676947	0.63069213	0.73414863	0.76863414	0.7456438	0.79162447	0.83760514	0.89508096	0.9180713	0.96405197	1.0215278	1.1134891	1.1824601	1.2054505	1.2514312	1.308907	1.308907	1.3433925	1.3433925	1.3204021	1.2399359	1.170965	1.0675084	0.9180713	0.8146148	0.66517763	0.58471147	0.48125497	0.35480813	0.27434197	0.25135164	0.14789513	0.090419299
2	0.10938525	0.090422052	0.090422052	0.14731163	0.20420121	0.26109078	0.31798036	0.35590675	0.20420121	0.18523802	0.18523802	0.090422052	0.07145886	0.052495667	-0.0043939111	0.014569282	0.014569282	-0.0043939111	-0.042320297	-0.099209872	-0.11817307	-0.11817307	-0.13713626	-0.11817307	-0.15609945	-0.15609945	-0.21298903	-0.11817307	0.014569282	-0.45951054	-1.4455966	-2.6402777	-3.1143576	-3.1143576	-3.0195416	-2.6023513	-1.9386395	-1.786934	-1.5214494	-1.1801119	-1.0094431	-0.70603205	-0.44054734	-0.23195222	-0.023357104	0.090422052	0.29901718	0.54553868	0.73517061	0.77309699	0.77309699	0.79206019	0.84894976	0.86791296	0.88687615	0.92480254	1.0006554	1.0385817	1.0765081	1.1333977	1.171324	1.2092504	1.2471768	1.2471768	1.2282137	1.171324	1.0575449	0.94376572	0.86791296	0.73517061	0.58346507	0.46968591	0.33694356	0.2421276	0.14731163	0.052495667	0.014569282	-0.080246682	-0.11817307	-0.042320297	-0.06128349	-0.099209872
1	0.12416726	0.11144011	0.14962155	0.1368944	0.12416726	0.1368944	0.18780298	0.21325727	0.2514387	0.35325586	0.42961872	0.34052871	0.35325586	0.32780157	0.18780298	0.20053013	0.098712969	0.06053154	0.035077252	-0.028558469	-0.015831325	-0.092194189	-0.1812842	-0.1812842	-0.19401135	-0.20673849	-0.21946563	-0.21946563	-0.24491992	-0.27037421	-0.28310135	-0.054012757	0.28962013	-0.20673849	-1.3394543	-2.2812629	-2.5994416	-2.6630773	-2.6503502	-2.3067173	-2.0521744	-1.9630844	-1.835813	-1.746723	-1.6449058	-1.3394543	-1.0340028	-0.71582425	-0.47400852	-0.25764706	-0.0031041802	0.27689299	0.54416301	0.65870732	0.70961589	0.73507018	0.77325161	0.82416018	0.86234162	0.87506876	0.95143165	1.0659759	1.0914302	1.1423388	1.2059746	1.2441559	1.2696103	1.2823374	1.3077916	1.3077916	1.2696103	1.1677931	1.0659759	0.92597734	0.78597876	0.64598017	0.53143587	0.365983	0.23871155	0.14962155	-0.015831325	-0.066739901
1	0.21032268	0.21032268	0.1982114	0.1982114	0.24665651	0.25876779	0.3677693	0.39199185	0.45254824	0.46465952	0.34354674	0.28299035	0.16187757	0.077098624	0.12554374	0.11343246	0.10132118	0.10132118	0.064987346	0.0044309557	-0.08034799	-0.10457055	-0.11668182	-0.11668182	-0.14090438	-0.15301566	-0.14090438	-0.16512693	-0.17723821	-0.21357204	-0.0076803221	0.24665651	-0.24990589	-1.2914758	-2.1150427	-2.4904923	-2.6721615	-2.7448291	-2.4420472	-2.1150427	-2.0060412	-1.9575961	-1.8485946	-1.7638157	-1.4610337	-1.1582518	-0.7949134	-0.54057656	-0.38312994	-0.10457055	0.25876779	0.53732718	0.62210614	0.64632869	0.64632869	0.68266253	0.68266253	0.71899636	0.74321891	0.79166402	0.85222042	0.87644298	0.93699936	0.99755571	1.0217783	1.0823347	1.1307798	1.1550024	1.2034475	1.2034475	1.2155588	1.2034475	1.1307798	1.0581121	0.93699936	0.79166402	0.64632869	0.4767708	0.39199185	0.21032268	0.089209905	-0.0076803221
1	-0.043719561	0.0037639362	0.03937656	0.1106018	0.18182705	0.3005358	0.24118142	0.2055688	0.16995618	0.074989182	0.063118308	0.01563481	-0.031848687	-0.06746131	-0.079332184	-0.091203059	-0.15055743	-0.22178268	-0.24552442	-0.2573953	-0.2573953	-0.24552442	-0.23365355	-0.24552442	-0.28113705	-0.2573953	-0.2573953	0.03937656	0.098730932	-0.70848852	-1.7768672	-2.3585401	-2.5366032	-2.5840867	-2.4297653	-2.0973808	-1.990543	-1.9193177	-1.8124799	-1.7649964	-1.5869332	-1.2545488	-0.87468076	-0.57790891	-0.37610404	-0.15055743	0.18182705	0.46672803	0.57356591	0.6685329	0.69227465	0.69227465	0.73975814	0.7634999	0.81098339	0.84659601	0.88220863	0.95343388	1.0009173	1.0484008	1.1077553	1.1671097	1.2383349	1.2739475	1.2858184	1.3333019	1.3570436	1.3333019	1.2739475	1.1908514	1.0602718	0.95343388	0.81098339	0.69227465	0.57356591	0.44298629	0.33614841	0.21743968	0.14621443	0.086860057	0.027505685	-0.0081069381
2	0.023235388	0.0039899153	0.023235388	0.061726332	0.11946274	0.17719916	0.23493558	0.27342652	0.15795369	0.11946274	0.10021728	0.0039899153	-0.015255556	-0.015255556	-0.0537465	0.0039899153	-0.0537465	-0.0537465	-0.092237444	-0.13072839	-0.14997386	-0.13072839	-0.14997386	-0.14997386	-0.14997386	-0.14997386	-0.1884648	-0.13072839	-0.015255556	-0.47714689	-1.6511207	-2.8635854	-2.9790582	-2.9213218	-2.7866035	-2.3824486	-1.9590483	-1.8243299	-1.5741388	-1.2854567	-1.0737565	-0.70809255	-0.41941046	-0.1884648	0.0039899153	0.15795369	0.33116294	0.60059955	0.75456333	0.81229974	0.83154521	0.85079068	0.88928162	0.92777257	0.92777257	0.98550899	1.0432454	1.1009818	1.1394727	1.1779637	1.2549456	1.2934366	1.2741911	1.2934366	1.2741911	1.2164547	1.0817363	0.98550899	0.83154521	0.6968269	0.58135407	0.48512672	0.35040841	0.25418105	0.15795369	0.080971803	0.04248086	-0.015255556	-0.072991972	-0.0537465	-0.0537465	-0.072991972
1	0.13846625	0.18783248	0.1508078	0.23719871	0.28656493	0.39763895	0.47168829	0.39763895	0.34827272	0.33593116	0.24954026	0.31124805	0.20017404	0.10144158	0.064416907	0.064416907	0.0027091211	-0.03431555	-0.096023338	-0.1083649	-0.15773112	-0.14538956	-0.14538956	-0.15773112	-0.17007268	-0.096023338	-0.24412202	-0.1083649	0.33593116	0.13846625	-0.76246742	-1.7374504	-2.4902854	-2.8111659	-2.9345814	-2.7371166	-2.3051621	-2.1323803	-1.9102322	-1.7374504	-1.6016933	-1.3425206	-1.1450557	-0.73778431	-0.51563628	-0.2194389	-0.021973993	0.22485715	0.54573763	0.53339607	0.59510387	0.70617787	0.71851943	0.70617787	0.81725189	0.73086099	0.86661811	0.85427656	0.96535057	0.97769214	1.0517414	1.1628155	1.1011077	1.1874986	1.2368649	1.2368649	1.175157	1.2121818	1.0640831	0.99003369	0.90364279	0.78022721	0.61978697	0.47168829	0.42232206	0.32358961	0.20017404	0.015050678	0.039733792	0.0027091211	-0.133048	-0.12070645
2	0.37854085	0.37854085	0.40218164	0.42582242	0.44946321	0.54402634	0.56766713	0.66223027	0.56766713	0.40218164	0.44946321	0.37854085	0.3076185	0.28397771	0.21305536	0.3076185	0.28397771	0.18941458	0.18941458	0.11849222	0.09485144	0.047569871	0.047569871	0.047569871	0.023929086	-0.046993267	-0.023352483	-0.070634052	-0.070634052	0.047569871	-0.070634052	-0.85077994	-2.1037416	-2.9784505	-3.0257321	-2.8366058	-2.5765572	-2.3874309	-2.2219454	-1.9855376	-1.7018482	-1.4654403	-1.2526733	-0.89806151	-0.63801288	-0.37796425	-0.23611954	-0.023352483	0.26033693	0.47310399	0.66223027	0.70951183	0.63858948	0.68587105	0.66223027	0.73315262	0.70951183	0.70951183	0.78043419	0.85135654	0.87499733	0.89863811	0.9222789	1.016842	1.016842	1.0404829	1.0641236	1.0404829	1.016842	0.94591968	0.82771576	0.73315262	0.59130792	0.42582242	0.35490007	0.21305536	0.09485144	-0.046993267	-0.11791562	-0.16519719	-0.28340112	-0.3070419
2	-0.13885114	-0.11908414	-0.05978313	-0.020249125	0.039051882	0.01928488	-0.00048212271	-0.11908414	-0.099317134	-0.13885114	-0.23768615	-0.19815215	-0.21791915	-0.19815215	-0.17838514	-0.19815215	-0.21791915	-0.27722015	-0.29698716	-0.25745316	-0.25745316	-0.25745316	-0.29698716	-0.23768615	-0.23768615	-0.27722015	-0.19815215	-0.13885114	-0.39582217	-1.1469683	-2.2539204	-2.7480955	-2.7876295	-2.5306585	-2.3329884	-2.0364833	-1.9178813	-1.7202113	-1.4434733	-1.2458033	-0.96906524	-0.6527932	-0.43535618	-0.21791915	-0.040016127	0.2169549	0.45415893	0.71112996	0.79019797	0.79019797	0.79019797	0.82973198	0.86926598	0.82973198	0.84949898	0.96810102	0.98786797	1.047169	1.10647	1.146004	1.205305	1.2843731	1.363441	1.402975	1.4227421	1.363441	1.323907	1.2448391	1.165771	1.027402	0.88903298	0.80996497	0.67159596	0.53322694	0.39485792	0.33555691	0.27625591	0.11811989	0.1971879	0.11811989	0.078585887	0.078585887
1	0.12505475	0.11150853	0.11150853	0.016684982	0.070869869	0.097962313	0.12505475	0.084416091	0.17923965	0.28760942	0.36888674	0.27406319	0.24697075	0.23342453	0.19278587	0.043777425	-0.11877724	0.016684982	0.084416091	-0.13232346	-0.29487811	-0.28133189	-0.28133189	-0.44388656	-0.38970167	-0.40324789	-0.40324789	-0.36260923	-0.45743278	-0.48452522	-0.36260923	0.043777425	-0.18650834	-1.1753825	-1.9339709	-2.2726265	-2.4080887	-2.5029123	-2.3268114	-2.0017021	-1.9339709	-1.8391474	-1.7307777	-1.6901389	-1.3921221	-1.1482901	-0.85027321	-0.52516388	-0.41679411	-0.010407462	0.27406319	0.45016408	0.53144141	0.57208007	0.61271873	0.70754229	0.73463473	0.78881962	0.87009695	0.93782806	1.0055592	1.1545676	1.1952062	1.1952062	1.2629374	1.4119458	1.4119458	1.4390382	1.3713072	1.4661307	1.3713072	1.2222987	1.1545676	1.0326516	0.88364317	0.76172718	0.57208007	0.53144141	0.43661786	0.35534052	0.19278587	0.13860097
2	0.17876728	0.15846407	0.15846407	0.2193737	0.25998011	0.28028332	0.32088974	0.2396769	0.19907049	0.17876728	0.097554443	0.056948025	0.097554443	0.016341608	0.036644816	-0.0039616015	-0.0039616015	-0.0039616015	-0.064871228	-0.10547764	-0.064871228	-0.064871228	-0.10547764	-0.085174436	-0.10547764	-0.14608406	-0.14608406	-0.024264811	0.016341608	-0.53184503	-1.6282183	-2.7042884	-3.1103526	-2.9479269	-2.8261076	-2.6636819	-2.0748889	-1.8515536	-1.5470055	-1.303367	-1.1003349	-0.77548354	-0.53184503	-0.30850974	-0.12578085	-0.0039616015	0.2396769	0.44270899	0.64574108	0.68634749	0.68634749	0.74725713	0.74725713	0.78786355	0.76756034	0.80816676	0.9096828	0.92998601	0.92998601	1.031502	1.0924116	1.1127149	1.1736245	1.1939277	1.2345341	1.2345341	1.1736245	1.1127149	1.0111988	0.88937959	0.78786355	0.68634749	0.54422503	0.40210257	0.28028332	0.19907049	0.13816086	0.056948025	-0.0039616015	-0.024264811	-0.044568019	-0.16638727
2	1.8704788	0.085997886	0.10925133	0.13250477	0.10925133	0.13250477	0.13250477	0.20226509	0.17901165	0.24877197	0.27202541	0.34178574	0.3185323	0.17901165	0.15575821	0.085997886	0.085997886	0.062744447	-0.030269318	0.062744447	0.039491006	-0.0070158773	0.016237565	-0.030269318	-0.076776201	-0.030269318	-0.14653652	-0.053522759	-0.030269318	-0.14653652	-0.12328308	-0.12328308	-0.076776201	0.062744447	-0.28605717	-1.123181	-2.2625996	-2.9136961	-2.960203	-2.7044151	-2.5648944	-2.2858531	-2.123079	-1.8672912	-1.4952361	-1.2859552	-1.123181	-0.82088633	-0.56509846	-0.33256405	-0.21629685	0.039491006	0.36503918	0.52781328	0.5975736	0.62082704	0.5975736	0.62082704	0.62082704	0.64408048	0.69058736	0.73709425	0.78360113	0.85336145	0.89986833	0.94637522	1.0161356	1.1091493	1.1556562	1.1556562	1.1556562	1.1324027	1.1324027	1.039389	0.94637522	0.83010801	0.7138408	0.62082704	0.50455983	0.38829262	0.29527886	0.17901165
2	0.2491066	0.21049273	0.22979966	0.22979966	0.19118579	0.21049273	0.2491066	0.26841355	0.32633437	0.34564131	0.40356212	0.442176	0.30702743	0.30702743	0.30702743	0.21049273	0.15257191	0.15257191	0.11395803	0.13326497	0.094651092	0.11395803	0.036730276	-0.040497481	-0.05980442	-0.05980442	-0.079111359	-0.13703217	-0.17564605	-0.21425993	-0.19495299	-0.13703217	-0.11772523	-0.60039872	-1.6236665	-2.7627759	-3.1489147	-3.1103008	-2.9751522	-2.6083204	-2.0677261	-1.8939637	-1.6043596	-1.2954485	-1.1602999	-0.77416118	-0.46525014	-0.23356688	-0.098418298	0.075344154	0.28772049	0.50009682	0.57732457	0.59663151	0.63524539	0.65455233	0.65455233	0.67385927	0.73178009	0.77039397	0.80900785	0.8862356	0.94415642	1.0020772	1.0020772	1.0986119	1.1565327	1.1372258	1.1179188	1.1372258	1.079305	1.0020772	0.86692867	0.77039397	0.67385927	0.5387107	0.40356212	0.30702743	0.21049273	0.094651092	0.017423337	-0.05980442
